"Date","5yr x 10yr 1 Month Put ATMF BP Vol","5yr x 10yr 3 Months Put ATMF BP Vol","5yr x 10yr 6 Months Put ATMF BP Vol","5yr x 10yr 9 Months Put ATMF BP Vol","5yr x 10yr 1 Year Put ATMF BP Vol","5yr x 10yr 18 Months Put ATMF BP Vol","5yr x 10yr 2 Years Put ATMF BP Vol","5yr x 10yr 3 Years Put ATMF BP Vol","5yr x 10yr 4 Years Put ATMF BP Vol","5yr x 10yr 5 Years Put ATMF BP Vol"
21-Dec-18,0.89044,0.96205,0.99171,1.12609,1.05411,1.10691,1.16879,1.20579,1.20317,1.18313
24-Dec-18,0.97049,1.00745,1.01318,1.14869,1.07199,1.1217,1.18854,1.22005,1.21543,1.1934
26-Dec-18,0.97382,1.01378,1.01779,1.14989,1.07078,1.1212,1.18399,1.21705,1.21438,1.19471
27-Dec-18,1.05626,1.05442,1.07334,1.20695,1.11954,1.16104,1.22382,1.24558,1.2379,1.21343
28-Dec-18,1.05671,1.03397,1.05868,1.19647,1.11478,1.15563,1.22427,1.24572,1.23385,1.2092
31-Dec-18,1.05645,1.06166,1.06026,1.1957,1.11206,1.15729,1.23933,1.25519,1.23991,1.21312
02-Jan-19,0.97336,1.0012,1.02087,1.16141,1.08824,1.1406,1.22244,1.2435,1.23255,1.21006
03-Jan-19,1.06057,1.04933,1.05601,1.19182,1.10834,1.15421,1.24522,1.25979,1.2456,1.21907
04-Jan-19,1.20359,1.18172,1.21172,1.32325,1.24167,1.27181,1.24727,1.24788,1.23273,1.2075
07-Jan-19,1.00796,1.03023,1.08055,1.20772,1.13728,1.18113,1.20567,1.22355,1.2142,1.19575
08-Jan-19,0.97832,1.02189,1.06673,1.19011,1.12037,1.16846,1.18872,1.2124,1.20536,1.18923
09-Jan-19,1.02246,1.05888,1.10382,1.22754,1.16974,1.18585,1.17992,1.19994,1.19177,1.17436
10-Jan-19,0.97158,1.01232,1.06324,1.18717,1.12655,1.15912,1.16924,1.19398,1.18683,1.17019
11-Jan-19,0.9502,0.99511,1.05537,1.18222,1.12441,1.15584,1.16869,1.19418,1.1877,1.17013
14-Jan-19,0.94895,0.98877,1.05293,1.18179,1.12702,1.15769,1.17193,1.19725,1.1939,1.17655
15-Jan-19,0.93493,0.98277,1.04968,1.17248,1.11365,1.1472,1.16471,1.19116,1.18778,1.1708
16-Jan-19,0.94056,0.98294,1.0477,1.16862,1.10868,1.14269,1.15857,1.18552,1.18281,1.16722
17-Jan-19,0.96275,1.0037,1.06397,1.17959,1.11357,1.14634,1.15606,1.1845,1.18251,1.16825
18-Jan-19,0.97183,0.99213,1.04978,1.16846,1.10851,1.14313,1.15818,1.18265,1.18222,1.16971
22-Jan-19,0.96415,1.00199,1.06487,1.18231,1.11823,1.14854,1.16343,1.18538,1.1844,1.17113
23-Jan-19,0.94692,0.98675,1.06031,1.17863,1.11616,1.14653,1.16056,1.18274,1.1824,1.17028
24-Jan-19,0.97394,0.99839,1.05937,1.1772,1.11426,1.14581,1.16458,1.18551,1.18469,1.17172
25-Jan-19,0.9298,0.97055,1.04075,1.16296,1.10522,1.13656,1.15134,1.17541,1.17603,1.16104
28-Jan-19,0.89764,0.96187,1.0406,1.16187,1.10422,1.13444,1.15015,1.1734,1.17333,1.15757
29-Jan-19,0.89677,0.95797,1.03708,1.15765,1.10046,1.12779,1.14217,1.16359,1.16752,1.15254
30-Jan-19,0.87797,0.92301,0.99297,1.12727,1.08569,1.1146,1.1367,1.15773,1.16158,1.1464
31-Jan-19,0.89515,0.94163,0.99701,1.11818,1.06434,1.09301,1.11602,1.13934,1.15387,1.14349
01-Feb-19,0.8541,0.90731,0.96851,1.09395,1.04703,1.08057,1.10122,1.12931,1.14531,1.13733
04-Feb-19,0.85147,0.91063,0.96144,1.08405,1.03374,1.06682,1.08953,1.11997,1.13595,1.13111
05-Feb-19,0.84731,0.9076,0.95581,1.07345,1.01885,1.0501,1.07151,1.10911,1.12707,1.1212
06-Feb-19,0.84457,0.90402,0.9509,1.06748,1.01231,1.04171,1.06183,1.09694,1.12037,1.11566
07-Feb-19,0.84326,0.86021,0.91458,1.03909,0.98155,1.02287,1.04972,1.0978,1.11269,1.10503
08-Feb-19,0.85432,0.85844,0.91534,1.04172,0.98619,1.02853,1.05455,1.09797,1.11323,1.1049
11-Feb-19,0.83005,0.85137,0.90985,1.03778,0.98503,1.0221,1.04301,1.08947,1.10429,1.09863
12-Feb-19,0.85078,0.85573,0.91419,1.0412,0.98698,1.02394,1.04548,1.08808,1.103,1.09774
13-Feb-19,0.74464,0.76428,0.82427,0.97489,0.93619,0.99822,1.03395,1.0796,1.09283,1.08314
14-Feb-19,0.67328,0.67994,0.73847,0.91412,0.88825,0.97539,1.03226,1.07597,1.08644,1.0739
15-Feb-19,0.70564,0.74248,0.80554,0.95352,0.91549,0.98015,1.01741,1.05781,1.07105,1.06172
19-Feb-19,0.69805,0.73099,0.79926,0.94745,0.91057,0.97468,1.01545,1.05156,1.06641,1.05847
20-Feb-19,0.69835,0.7302,0.79591,0.9468,0.91288,0.97572,1.01649,1.05202,1.0665,1.0564
21-Feb-19,0.74409,0.73806,0.79921,0.94981,0.91496,0.97878,1.02169,1.05501,1.06833,1.05459
22-Feb-19,0.75523,0.7411,0.80221,0.95279,0.91738,0.98102,1.0265,1.06005,1.07378,1.06004
25-Feb-19,0.74424,0.73274,0.79441,0.94722,0.9165,0.97926,1.02496,1.05621,1.06887,1.05793
26-Feb-19,0.74294,0.73289,0.79682,0.94909,0.91675,0.97946,1.0263,1.05502,1.06786,1.0591
27-Feb-19,0.75994,0.7508,0.80775,0.95732,0.92197,0.98263,1.02924,1.0568,1.06713,1.05639
28-Feb-19,0.74536,0.75248,0.80381,0.95353,0.92351,0.98223,1.02925,1.05846,1.06879,1.05672
01-Mar-19,0.77413,0.77063,0.82027,0.97053,0.93304,0.99141,1.03434,1.06371,1.07139,1.05716
04-Mar-19,0.75299,0.75297,0.81175,0.96411,0.92948,0.98874,1.03223,1.06191,1.0702,1.05858
05-Mar-19,0.73414,0.73699,0.80626,0.95709,0.92217,0.98203,1.02536,1.05538,1.06363,1.05204
06-Mar-19,0.72765,0.73563,0.80076,0.95058,0.91571,0.97755,1.02575,1.0552,1.06346,1.05308
07-Mar-19,0.72947,0.74516,0.8093,0.95685,0.91837,0.9793,1.02867,1.05688,1.06473,1.05563
08-Mar-19,0.72226,0.74047,0.80544,0.86551,0.91771,0.96245,1.0261,1.05404,1.06214,1.05357
11-Mar-19,0.70795,0.72122,0.78949,0.84834,0.90032,0.95369,1.01154,1.03775,1.04545,1.03501
12-Mar-19,0.69692,0.71356,0.77492,0.83494,0.88885,0.95325,0.99062,1.02074,1.02966,1.02095
13-Mar-19,0.71414,0.7215,0.78129,0.83938,0.89095,0.95403,0.99181,1.02006,1.02959,1.02009
14-Mar-19,0.7152,0.72079,0.77909,0.83596,0.88645,0.94892,0.98641,1.01463,1.0242,1.01485
15-Mar-19,0.7314,0.71853,0.76854,0.82424,0.87423,0.9399,0.98103,1.00659,1.01372,1.0044
18-Mar-19,0.71329,0.71297,0.76477,0.81997,0.86961,0.93578,0.97471,1.00517,1.01273,1.00396
19-Mar-19,0.69963,0.69874,0.7509,0.80089,0.84597,0.90969,0.9465,0.98561,0.99727,0.9935
20-Mar-19,0.63337,0.68986,0.73782,0.78626,0.83689,0.89168,0.93378,0.98743,0.99793,0.97583
21-Mar-19,0.66732,0.70465,0.7414,0.78673,0.83393,0.88392,0.92006,0.97192,0.98314,0.96144
22-Mar-19,0.78893,0.78912,0.80442,0.84895,0.89331,0.93974,0.97073,1.0133,1.01913,0.9915
25-Mar-19,0.84798,0.84512,0.85825,0.90043,0.94134,0.98209,1.00673,1.04009,1.04509,1.01275
26-Mar-19,0.80271,0.81365,0.84116,0.88018,0.91835,0.96031,0.98596,1.02131,1.03547,1.00795
27-Mar-19,0.87531,0.86738,0.8881,0.92704,0.96607,1.00103,1.01977,1.05093,1.06089,1.03453
28-Mar-19,0.81527,0.81653,0.86526,0.90442,0.94316,0.9803,1.002,1.03445,1.04437,1.01852
29-Mar-19,0.82936,0.81208,0.84255,0.8846,0.92714,0.9656,0.98904,1.00863,1.01859,1.00942
01-Apr-19,0.8054,0.78219,0.80731,0.85666,0.90772,0.94709,0.97229,1.00077,1.00895,0.99419
02-Apr-19,0.88769,0.89178,0.90863,0.92276,0.9363,0.94481,0.9691,0.99638,1.00494,0.98761
03-Apr-19,0.83409,0.83261,0.85231,0.88032,0.90882,0.93311,0.95826,0.98501,0.99142,0.97041
04-Apr-19,0.8339,0.8271,0.84686,0.86753,0.88866,0.91593,0.94414,0.97336,0.97982,0.95927
05-Apr-19,0.78582,0.80096,0.83323,0.85778,0.88341,0.91194,0.94115,0.9704,0.97545,0.95297
08-Apr-19,0.76971,0.7873,0.82085,0.84641,0.87293,0.90396,0.93569,0.96616,0.97223,0.95115
09-Apr-19,0.7852,0.79848,0.83169,0.85872,0.88633,0.91361,0.94125,0.96896,0.97358,0.95114
10-Apr-19,0.77978,0.79212,0.84233,0.86934,0.89663,0.92355,0.95016,0.97543,0.98019,0.95699
11-Apr-19,0.74841,0.77448,0.82603,0.856,0.88689,0.91428,0.9415,0.96721,0.97228,0.95337
12-Apr-19,0.78643,0.78928,0.8366,0.86794,0.90071,0.92297,0.94577,0.966,0.96814,0.94759
15-Apr-19,0.76828,0.77818,0.82488,0.85906,0.89393,0.91649,0.93993,0.96016,0.96149,0.94021
16-Apr-19,0.78764,0.78864,0.82961,0.85738,0.88542,0.90722,0.93037,0.95039,0.95059,0.92721
17-Apr-19,0.78384,0.7885,0.8307,0.85772,0.88518,0.90819,0.93259,0.95469,0.95033,0.92194
18-Apr-19,0.79544,0.80239,0.84469,0.87091,0.89734,0.91754,0.93881,0.96196,0.95873,0.93456
22-Apr-19,0.78062,0.79965,0.84795,0.87613,0.90538,0.92748,0.95055,0.98008,0.97229,0.94638
23-Apr-19,0.7959,0.81379,0.85865,0.89154,0.92486,0.94505,0.96604,0.99502,0.98327,0.95233
24-Apr-19,0.80768,0.82637,0.87846,0.90795,0.93793,0.95838,0.97937,1.00287,0.99511,0.96527
25-Apr-19,0.7926,0.81602,0.87411,0.90292,0.93238,0.95527,0.97889,0.99749,0.9919,0.9645
26-Apr-19,0.80857,0.82611,0.88993,0.91855,0.94722,0.96594,0.98505,0.99703,0.99051,0.9648
29-Apr-19,0.77774,0.7968,0.85974,0.89634,0.9326,0.95245,0.97299,0.98502,0.98085,0.958
30-Apr-19,0.79023,0.80878,0.86821,0.9016,0.93357,0.95152,0.9699,0.9836,0.97973,0.95674
01-May-19,0.75148,0.78805,0.85521,0.89131,0.92723,0.94338,0.96056,0.9721,0.96957,0.95096
02-May-19,0.73981,0.77117,0.82737,0.86102,0.89577,0.92231,0.95017,0.96743,0.96579,0.94602
03-May-19,0.728,0.76327,0.82205,0.85324,0.88498,0.91202,0.94021,0.96139,0.9585,0.93775
06-May-19,0.78232,0.81205,0.85814,0.88576,0.9123,0.93734,0.96311,0.98228,0.97697,0.9537
07-May-19,0.85383,0.86348,0.9075,0.92618,0.94345,0.96366,0.98498,1.0009,0.99517,0.97022
08-May-19,0.82093,0.82931,0.87579,0.90067,0.92485,0.94488,0.96636,0.9844,0.98813,0.96361
09-May-19,0.88116,0.86283,0.90195,0.92173,0.94011,0.95923,0.97942,0.99401,0.99536,0.96731
10-May-19,0.84649,0.84021,0.88572,0.90973,0.93237,0.95186,0.97248,0.98676,0.98834,0.96112
13-May-19,0.93006,0.9089,0.94934,0.96506,0.97758,0.9855,0.99491,1.00348,0.99675,0.97034
14-May-19,0.92952,0.9085,0.9486,0.96507,0.97862,0.98395,0.99087,0.99869,0.99084,0.96327
15-May-19,0.94534,0.93094,0.96664,0.9784,0.98741,0.99255,0.99875,1.00623,0.99883,0.97096
16-May-19,0.94276,0.92972,0.96659,0.97794,0.98686,0.99335,1.00098,1.00925,1.00363,0.97751
17-May-19,0.94937,0.94496,0.98649,0.99717,1.00515,1.00735,1.01084,1.01459,1.00914,0.98305
20-May-19,0.94822,0.93607,0.98057,0.99373,1.00441,1.00809,1.01306,1.01484,1.0082,0.98168
21-May-19,0.92246,0.91565,0.96254,0.97987,0.99555,1.00402,1.01388,1.01608,1.00919,0.98247
22-May-19,0.91148,0.91557,0.9602,0.97695,0.99187,1.0039,1.01715,1.01923,1.01262,0.98545
23-May-19,1.02151,0.98728,1.01242,1.01933,1.02353,1.03382,1.04537,1.04594,1.03895,1.01017
24-May-19,0.9163,0.91584,0.95099,0.97268,0.9919,1.01447,1.0384,1.04073,1.03384,1.00545
28-May-19,0.96231,0.98317,1.00419,1.01631,1.02448,1.04315,1.06225,1.06417,1.05565,1.02524
29-May-19,1.0363,0.99383,1.00762,1.02017,1.02859,1.04469,1.06135,1.06582,1.05996,1.0323
30-May-19,0.96028,0.93299,0.95141,0.97607,0.99622,1.0328,1.05345,1.05829,1.05256,1.02532
31-May-19,1.1058,1.03641,1.02356,1.04219,1.05506,1.08579,1.10005,1.10044,1.08781,1.05317
03-Jun-19,1.22262,1.12583,1.07887,1.0828,1.08062,1.1104,1.12371,1.11593,1.09999,1.06229
04-Jun-19,1.38482,1.23266,1.15757,1.14622,1.13044,1.12519,1.11311,1.1041,1.08869,1.05198
05-Jun-19,1.41265,1.25335,1.17725,1.16833,1.15456,1.1444,1.12778,1.11538,1.0971,1.05742
06-Jun-19,1.58499,1.436,1.35539,1.31812,1.27765,1.20545,1.16182,1.15185,1.1198,1.04992
07-Jun-19,1.48289,1.31554,1.19616,1.16862,1.13866,1.11145,1.09369,1.08706,1.06815,1.0175
10-Jun-19,1.37079,1.24869,1.15922,1.13848,1.11439,1.08714,1.069,1.06429,1.04549,0.99636
11-Jun-19,1.37211,1.2142,1.15241,1.13939,1.12273,1.09129,1.06894,1.06298,1.04315,0.99309
12-Jun-19,1.48718,1.32623,1.24244,1.20605,1.1661,1.12468,1.09217,1.06977,1.04956,0.99835
13-Jun-19,1.78507,1.59163,1.44601,1.36138,1.27678,1.20232,1.14443,1.12946,1.08237,1.02655
14-Jun-19,1.79971,1.59404,1.44967,1.38001,1.30931,1.23196,1.17922,1.1474,1.09553,1.04056
17-Jun-19,1.96335,1.76923,1.59184,1.4872,1.37707,1.27363,1.1898,1.14723,1.08897,1.03489
18-Jun-19,1.94439,1.75034,1.58913,1.48231,1.37025,1.26543,1.19591,1.14239,1.08531,1.02944
19-Jun-19,1.97498,1.79689,1.63802,1.51748,1.3871,1.26527,1.18591,1.14765,1.06273,1.00967
20-Jun-19,1.83013,1.65153,1.50659,1.42226,1.33195,1.23323,1.16809,1.12357,1.07139,1.01759
21-Jun-19,1.67259,1.48642,1.33761,1.29684,1.25337,1.19041,1.15008,1.11293,1.06093,1.00741
24-Jun-19,1.77403,1.62614,1.48937,1.41039,1.32642,1.22234,1.15312,1.11937,1.06817,1.01603
25-Jun-19,1.73755,1.63322,1.51799,1.43295,1.344,1.23793,1.16671,1.13008,1.07776,1.02396
26-Jun-19,1.46,1.40018,1.38954,1.34296,1.29366,1.21714,1.1477,1.11185,1.0638,1.01213
27-Jun-19,1.52073,1.44169,1.40469,1.34468,1.2821,1.21125,1.16215,1.11253,1.06467,1.01273
28-Jun-19,1.37304,1.37517,1.37076,1.32933,1.2858,1.21152,1.15927,1.10746,1.05726,1.00271
01-Jul-19,1.11442,1.09976,1.12731,1.13111,1.13166,1.12847,1.11261,1.08607,1.03767,0.98559
02-Jul-19,1.19553,1.16404,1.16143,1.14172,1.11942,1.10461,1.09873,1.08701,1.03529,0.98322
03-Jul-19,1.1331,1.14951,1.15363,1.13645,1.11648,1.10272,1.09755,1.0863,1.03415,0.98173
05-Jul-19,1.0671,1.11053,1.1119,1.10479,1.09556,1.08417,1.08193,1.07182,1.02071,0.96976
08-Jul-19,1.03258,1.09935,1.10651,1.10147,1.09424,1.08027,1.04635,1.0223,1.01581,0.96509
09-Jul-19,1.02276,1.05957,1.07714,1.07823,1.07715,1.06212,1.04967,1.0251,0.99542,0.96016
10-Jul-19,1.00689,1.06398,1.07888,1.07966,1.07716,1.06234,1.04977,1.0179,0.98805,0.94991
11-Jul-19,1.06314,1.13453,1.14183,1.13261,1.12026,1.09912,1.0729,1.03134,0.98408,0.94627
12-Jul-19,1.0783,1.14967,1.14799,1.13951,1.1279,1.10459,1.07643,1.03476,0.98676,0.94862
15-Jul-19,1.1652,1.16003,1.14577,1.14273,1.13619,1.1121,1.0831,1.04132,0.99317,0.95418
16-Jul-19,1.14294,1.13811,1.12944,1.12749,1.12214,1.10531,1.08323,1.04384,0.99559,0.95681
17-Jul-19,1.0978,1.13166,1.14764,1.13764,1.12448,1.10933,1.08846,1.04956,1.00068,0.96094
18-Jul-19,1.11108,1.14415,1.16005,1.15401,1.1445,1.1276,1.10486,1.0632,1.01881,0.97929
19-Jul-19,1.10593,1.13524,1.14687,1.14148,1.1326,1.12156,1.1047,1.06334,1.01951,0.97995
22-Jul-19,1.08356,1.11763,1.13098,1.12862,1.1228,1.11424,1.09948,1.06446,1.02114,0.9822
23-Jul-19,1.06574,1.10798,1.13104,1.13132,1.12808,1.11848,1.10264,1.06934,1.02578,0.98642
24-Jul-19,1.13825,1.11245,1.13261,1.13204,1.12795,1.11907,1.10364,1.07218,1.0291,0.98972
25-Jul-19,1.15135,1.12588,1.11948,1.11621,1.11041,1.10169,1.08662,1.06133,1.02226,0.98435
26-Jul-19,1.14676,1.10163,1.1013,1.09441,1.08467,1.07181,1.06766,1.0435,1.01768,0.98026
29-Jul-19,1.08872,1.07528,1.072,1.07957,1.08362,1.06219,1.05623,1.03271,1.00688,0.97003
30-Jul-19,1.08954,1.09017,1.07008,1.06642,1.05945,1.0556,1.04578,1.01977,1.00163,0.96858
31-Jul-19,1.02783,1.03879,1.02461,1.02883,1.03103,1.03759,1.03853,1.02175,0.99655,0.96569
01-Aug-19,1.21029,1.19832,1.14729,1.13268,1.11559,1.1075,1.09312,1.07286,1.04031,1.00207
02-Aug-19,1.23343,1.21411,1.15572,1.1323,1.10707,1.10315,1.09303,1.07105,1.039,1.00207
05-Aug-19,1.43943,1.40078,1.32361,1.26165,1.19948,1.17634,1.15452,1.13027,1.09631,1.05698
06-Aug-19,1.09907,1.09436,1.14281,1.13807,1.13036,1.12057,1.11209,1.08645,1.05468,1.0137
07-Aug-19,1.19448,1.16714,1.13535,1.14093,1.13935,1.1351,1.12888,1.10462,1.07277,1.03266
08-Aug-19,1.21126,1.17206,1.14704,1.14457,1.13896,1.12342,1.1145,1.08091,1.05145,1.01359
09-Aug-19,1.13309,1.12337,1.12377,1.13329,1.13795,1.11852,1.10573,1.07725,1.04768,1.00412
12-Aug-19,1.17425,1.1564,1.14755,1.14703,1.14185,1.13942,1.12697,1.09504,1.06167,1.0185
13-Aug-19,1.08945,1.09864,1.10992,1.11047,1.11121,1.11059,1.1021,1.07425,1.04261,1.00393
14-Aug-19,1.17292,1.12205,1.11153,1.10709,1.10304,1.11368,1.10018,1.07786,1.05294,1.01856
15-Aug-19,1.45712,1.346,1.25895,1.22126,1.19478,1.16873,1.15357,1.12752,1.07796,1.03968
16-Aug-19,1.44408,1.32574,1.25525,1.21114,1.17775,1.15897,1.15077,1.11819,1.06878,1.03187
19-Aug-19,1.40274,1.27997,1.22116,1.1744,1.13625,1.12142,1.11538,1.08753,1.04214,1.00911
20-Aug-19,1.41142,1.2822,1.22173,1.17629,1.13978,1.12224,1.11368,1.08751,1.04272,1.00876
21-Aug-19,1.28356,1.20554,1.17809,1.14218,1.11529,1.10866,1.10302,1.07823,1.03338,1.00031
22-Aug-19,1.26728,1.15312,1.13034,1.11102,1.10024,1.09469,1.08122,1.05795,1.02121,0.98773
23-Aug-19,1.37656,1.25602,1.19564,1.16006,1.13354,1.1216,1.10963,1.08064,1.04009,1.0009
26-Aug-19,1.34702,1.27202,1.20755,1.16991,1.13819,1.1227,1.10648,1.07717,1.03573,0.99576
27-Aug-19,1.3481,1.27887,1.21601,1.17895,1.14967,1.1338,1.11751,1.0892,1.05022,1.01097
28-Aug-19,1.3565,1.28911,1.22679,1.19031,1.16115,1.14577,1.12961,1.09814,1.05985,1.02067
29-Aug-19,1.30312,1.25675,1.20909,1.17612,1.15326,1.13656,1.12043,1.08983,1.05212,1.0126
30-Aug-19,1.31179,1.2714,1.22601,1.1923,1.16755,1.1491,1.13084,1.1003,1.0619,1.02091
03-Sep-19,1.2725,1.2523,1.21656,1.1859,1.16334,1.15246,1.14096,1.11522,1.07789,1.03773
04-Sep-19,1.2441,1.21638,1.19329,1.17116,1.15573,1.14832,1.13933,1.11268,1.07217,1.03261
05-Sep-19,1.21788,1.19222,1.16784,1.14616,1.13238,1.12488,1.11696,1.09395,1.05464,1.01726
06-Sep-19,1.16326,1.13518,1.1353,1.1343,1.14038,1.1291,1.11772,1.09223,1.04998,1.01225
09-Sep-19,1.10965,1.126,1.13571,1.126,1.12314,1.11213,1.10151,1.07529,1.03386,0.99315
10-Sep-19,1.11506,1.12847,1.14364,1.13285,1.12992,1.11631,1.10335,1.07934,1.03769,0.9973
11-Sep-19,1.12537,1.1323,1.13744,1.12481,1.1198,1.10647,1.09416,1.07023,1.02767,0.98765
12-Sep-19,1.11919,1.13783,1.10837,1.09592,1.09228,1.07783,1.06487,1.04192,1.00377,0.96747
13-Sep-19,1.24744,1.20405,1.15358,1.13085,1.11632,1.09393,1.07313,1.04369,1.00201,0.96382
16-Sep-19,1.14144,1.14598,1.16026,1.1355,1.11853,1.09546,1.07313,1.04333,1.00216,0.96531
17-Sep-19,1.12796,1.12905,1.1476,1.12751,1.11494,1.09327,1.07248,1.04503,1.00316,0.96573
18-Sep-19,1.07327,1.06913,1.06461,1.06581,1.07402,1.07003,1.06041,1.03601,0.99778,0.96407
19-Sep-19,1.04238,1.04201,1.05906,1.06057,1.06949,1.06737,1.0603,1.03796,0.99987,0.96631
20-Sep-19,1.06851,1.05526,1.06911,1.07243,1.08405,1.08077,1.07264,1.0541,1.01816,0.98544
23-Sep-19,1.04193,1.03836,1.04497,1.05269,1.06855,1.07744,1.07208,1.05291,1.01475,0.98029
24-Sep-19,1.06444,1.05027,1.05928,1.06869,1.0859,1.09484,1.08884,1.06998,1.03161,0.99622
25-Sep-19,1.03181,1.03514,1.04929,1.05883,1.07683,1.08501,1.07857,1.05976,1.02182,0.98634
26-Sep-19,1.04118,1.03851,1.05055,1.05947,1.07761,1.08595,1.0806,1.06001,1.02272,0.98841
27-Sep-19,0.98476,0.9931,1.02164,1.03944,1.06539,1.08544,1.08202,1.06987,1.03178,0.99668
30-Sep-19,1.04879,1.04385,1.0537,1.0517,1.05917,1.06934,1.07423,1.0621,1.02397,0.98922
01-Oct-19,1.02488,1.03854,1.05384,1.06959,1.09132,1.09496,1.09125,1.07346,1.03361,0.9965
02-Oct-19,1.0536,1.06627,1.07288,1.08851,1.10945,1.11549,1.11324,1.09414,1.05324,1.01469
03-Oct-19,1.08797,1.07194,1.07494,1.09589,1.12098,1.12039,1.11099,1.09221,1.05006,1.00993
04-Oct-19,1.14778,1.13564,1.13367,1.12339,1.12113,1.11309,1.10573,1.08826,1.04564,1.00496
07-Oct-19,1.10708,1.12697,1.12677,1.11585,1.11304,1.10666,1.10108,1.08693,1.04752,1.00946
08-Oct-19,1.10757,1.13095,1.13213,1.12182,1.11899,1.11331,1.10788,1.09355,1.05217,1.01213
09-Oct-19,1.01036,1.02998,1.05585,1.07196,1.0941,1.10709,1.10243,1.08779,1.04822,1.00992
10-Oct-19,1.02764,1.03239,1.05468,1.07027,1.09252,1.1026,1.09512,1.07846,1.03485,0.99417
11-Oct-19,1.05108,1.04121,1.06842,1.0759,1.09012,1.09859,1.09048,1.07385,1.02504,0.98216
15-Oct-19,1.01886,1.02694,1.05773,1.06575,1.08045,1.08819,1.07966,1.06369,1.01967,0.97634
16-Oct-19,1.02144,1.02732,1.06171,1.06982,1.08375,1.09096,1.08141,1.06621,1.02387,0.98044
17-Oct-19,1.01936,1.0265,1.05967,1.06762,1.08186,1.08913,1.07985,1.06413,1.02202,0.97878
18-Oct-19,1.04596,1.03229,1.06119,1.06959,1.08355,1.09079,1.08122,1.06422,1.02083,0.97642
21-Oct-19,1.02168,1.02368,1.04458,1.05438,1.06916,1.07789,1.06996,1.04942,1.00641,0.96545
22-Oct-19,0.9976,1.01083,1.04216,1.05006,1.06372,1.07309,1.06675,1.04764,1.00595,0.96578
23-Oct-19,0.95882,0.97458,1.01013,1.02888,1.05402,1.06695,1.06424,1.04452,1.00354,0.96359
24-Oct-19,0.91364,0.93782,0.99205,1.01611,1.04724,1.06098,1.05934,1.0384,0.99664,0.95675
25-Oct-19,0.88723,0.91786,0.97606,1.00331,1.03754,1.05176,1.05026,1.03269,0.98999,0.94884
28-Oct-19,0.88413,0.91442,0.97491,1.00121,1.03387,1.04881,1.04743,1.02844,0.98458,0.9428
29-Oct-19,0.87067,0.90529,0.96657,0.99526,1.03088,1.04587,1.04471,1.02755,0.98563,0.94561
30-Oct-19,0.81404,0.87706,0.9352,0.96678,1.00645,1.02516,1.02884,1.01375,0.97838,0.94657
31-Oct-19,0.85608,0.90382,0.95973,0.99041,1.02806,1.04814,1.05202,1.03587,0.99707,0.96107
01-Nov-19,0.78076,0.8617,0.92623,0.9603,1.00143,1.02417,1.03146,1.01384,0.98544,0.95131
04-Nov-19,0.77091,0.85876,0.92671,0.96411,1.00868,1.02946,1.03449,1.01363,0.98565,0.95112
05-Nov-19,0.81833,0.88319,0.94488,0.97757,1.01799,1.0357,1.03771,1.01748,0.98828,0.95337
06-Nov-19,0.82857,0.88894,0.94824,0.97849,1.0178,1.03606,1.03867,1.01998,0.99154,0.958
07-Nov-19,0.92524,0.93831,0.97931,0.99966,1.0312,1.04358,1.04072,1.02047,0.9875,0.95271
08-Nov-19,0.92215,0.92219,0.96785,0.99218,1.02549,1.03981,1.03887,1.01648,0.98475,0.94881
12-Nov-19,0.9191,0.91375,0.96312,0.98598,1.01823,1.03321,1.03326,1.01208,0.98106,0.94493
13-Nov-19,0.87773,0.90447,0.96301,0.98663,1.01783,1.03277,1.03214,1.01027,0.98035,0.94493
14-Nov-19,0.84336,0.89288,0.95893,0.98635,1.02024,1.03671,1.03738,1.01573,0.98665,0.95144
15-Nov-19,0.82343,0.86857,0.93469,0.97136,1.01499,1.03261,1.03497,1.01264,0.98392,0.95065
18-Nov-19,0.81198,0.86481,0.93171,0.97042,1.01546,1.03371,1.03615,1.01385,0.98533,0.95059
19-Nov-19,0.81162,0.86845,0.94235,0.97514,1.01771,1.03538,1.03729,1.01641,0.98778,0.95327
20-Nov-19,0.84435,0.89116,0.95786,0.991,1.03797,1.05631,1.05862,1.03389,1.00489,0.97017
21-Nov-19,0.82031,0.87782,0.95481,0.98982,1.03433,1.05172,1.05308,1.03021,1.00108,0.96643
22-Nov-19,0.88229,0.88447,0.96258,0.99767,1.04297,1.06063,1.06209,1.03808,1.00743,0.97094
25-Nov-19,0.79738,0.87166,0.96015,0.9991,1.04506,1.0659,1.07048,1.0457,1.01323,0.97563
26-Nov-19,0.79058,0.86827,0.95896,0.99744,1.04237,1.06646,1.07409,1.05087,1.01997,0.98368
27-Nov-19,0.75653,0.85176,0.94536,0.98543,1.03184,1.05796,1.06919,1.04768,1.018,0.98326
29-Nov-19,0.75965,0.84689,0.94119,0.98277,1.02941,1.0561,1.06788,1.04576,1.0148,0.97831
02-Dec-19,0.78589,0.86119,0.94794,0.98632,1.03106,1.0522,1.058,1.03349,1.00359,0.96837
03-Dec-19,0.84674,0.89526,0.97243,1.00755,1.0513,1.07226,1.07674,1.05317,1.02316,0.98717
04-Dec-19,0.84228,0.88998,0.96618,0.99966,1.04179,1.06232,1.06731,1.04415,1.01356,0.97674
