"Date","TY: 10 Yr Tsy Note Rolling Front Yield of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Clean Price of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term Repo Rate","TY: 10 Yr Tsy Note Rolling Front Basis of CTD Bond","TY: 10 Yr Tsy Note Rolling Front BNOC of CTD Bond","TY: 10 Yr Tsy Note Rolling Front CTD Bond","TY: 10 Yr Tsy Note Rolling Front Factor of CTD Bond","TY: 10 Yr Tsy Note Rolling Front Fwd Yld on CTD Bond","TY: 10 Yr Tsy Note Rolling Front Term RP to Delivery","TY: 10 Yr Tsy Note Rolling Front Term RP to Opt Expn","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Ylds Fall","TY: 10 Yr Tsy Note Rolling Front CTD Bond if Yields Rise"
09-Aug-22,2.92741,99.67969,2.3238,0.05362,-0.0019,27804.29,0.8338,2.93763,N/A,2.3238,N/A,23405.29
10-Aug-22,2.89067,99.90234,2.32779,0.05479,-0.00014,27804.29,0.8338,2.90036,N/A,2.32779,N/A,23405.29
11-Aug-22,2.9818,99.35156,2.33115,0.05119,-0.00453,27804.29,0.8338,2.99261,N/A,2.33115,N/A,23405.29
12-Aug-22,2.95858,99.49219,2.33625,0.04851,-0.0033,27804.29,0.8338,2.96839,N/A,2.33625,N/A,23405.29
15-Aug-22,2.89781,99.85938,2.32208,0.05091,0.00135,27804.29,0.8338,2.90693,N/A,2.32208,N/A,23405.29
16-Aug-22,2.9392,99.60938,2.31874,0.06147,0.0123,27804.29,0.8338,2.9508,N/A,2.31874,N/A,23405.29
17-Aug-22,3.0276,99.07812,2.29913,0.05135,0.0018,27804.29,0.8338,3.03895,N/A,2.29913,N/A,N/A
18-Aug-22,3.01463,99.15625,2.30645,0.06433,0.01617,27804.29,0.8338,3.0279,N/A,2.30645,N/A,N/A
19-Aug-22,3.11688,98.54688,2.32258,0.06728,0.02104,27804.29,0.8338,3.13207,N/A,2.32258,N/A,N/A
22-Aug-22,3.17292,98.21484,2.31689,0.06095,0.01418,27804.29,0.8338,3.18779,N/A,2.31689,N/A,N/A
23-Aug-22,3.18491,98.14453,2.32573,0.06881,0.02297,27804.29,0.8338,3.20119,N/A,2.32573,N/A,N/A
24-Aug-22,3.2393,97.82422,2.33968,0.06117,0.01582,27804.29,0.8338,3.25492,N/A,2.33968,N/A,23405.29
25-Aug-22,3.16468,98.26562,2.30472,0.05962,0.01657,27804.29,0.8338,3.17886,N/A,2.30472,N/A,23405.29
26-Aug-22,3.1941,98.09375,N/A,0.05711,0.01744,27804.29,0.8338,3.20789,N/A,N/A,N/A,N/A
29-Aug-22,3.27257,97.63281,N/A,0.05216,0.01364,27804.29,0.8338,3.28635,N/A,N/A,N/A,23405.29
30-Aug-22,3.27672,97.60938,N/A,0.05477,0.01747,27804.29,0.8338,3.29085,N/A,N/A,N/A,23405.29
31-Aug-22,3.29621,97.49609,N/A,0.04572,0.00946,27804.29,0.8338,3.30884,N/A,N/A,N/A,23405.29
01-Sep-22,3.42577,96.74219,N/A,0.03442,-0.00188,27804.29,0.8338,3.43771,N/A,N/A,N/A,23405.29
02-Sep-22,3.33047,97.30078,N/A,0.0328,0.00254,27804.29,0.8338,3.34039,N/A,N/A,N/A,23405.29
06-Sep-22,3.48089,96.42969,N/A,0.03459,0.00489,27804.29,0.8338,3.49231,N/A,N/A,N/A,23405.29
07-Sep-22,3.40005,96.89844,N/A,0.03433,0.00662,27804.29,0.8338,3.41049,N/A,N/A,N/A,23405.29
08-Sep-22,3.42853,95.95312,N/A,0.02378,0.0019,23405.29,0.8272,3.43801,N/A,N/A,27804.29,N/A
09-Sep-22,3.46645,96.51953,N/A,0.02021,-0.00288,27804.29,0.8338,3.47409,N/A,N/A,N/A,23405.29
12-Sep-22,3.4877,96.39844,N/A,0.01637,-0.00557,27804.29,0.8338,3.49459,N/A,N/A,N/A,23405.29
13-Sep-22,3.58607,95.83594,N/A,0.01408,-0.00716,27804.29,0.8338,3.59293,N/A,N/A,N/A,23405.29
14-Sep-22,3.58087,95.86719,N/A,0.01927,-0.0006,27804.29,0.8338,3.58834,N/A,N/A,N/A,23405.29
15-Sep-22,3.64716,94.70312,N/A,0.00165,-0.01405,23405.29,0.8272,3.65218,N/A,N/A,27804.29,N/A
16-Sep-22,3.61554,95.67578,N/A,-0.00277,-0.01746,27804.29,0.8338,3.61819,N/A,N/A,N/A,23405.29
19-Sep-22,3.67155,95.35938,N/A,0.00653,0.00702,27804.29,0.8338,3.673,N/A,N/A,N/A,23405.29
20-Sep-22,3.74148,94.17578,N/A,0.00423,0.0049,23405.29,0.8272,3.7426,N/A,N/A,27804.29,N/A
21-Sep-22,3.6259,98.54482,3.35761,-0.0166,-0.02002,31211.29,0.8628,3.73758,N/A,3.35761,N/A,31406.29
22-Sep-22,3.83766,98.75247,3.40887,-0.07291,-0.09576,33411.29,0.8765,3.9453,N/A,3.40887,N/A,31406.29
23-Sep-22,3.90503,96.13672,3.41927,-0.02251,0.01948,31406.29,0.8538,3.91732,N/A,3.41927,31811.29,31808.29
26-Sep-22,4.04481,99.01878,3.41475,-0.11333,-0.15534,40011.29,0.8902,4.14515,N/A,3.41475,N/A,31808.29
27-Sep-22,4.11885,98.57478,3.43683,-0.14005,-0.18393,40011.29,0.8902,4.21567,N/A,3.43683,N/A,31808.29
28-Sep-22,3.87793,96.29688,3.35381,-0.06246,-0.0255,31406.29,0.8538,3.88178,N/A,3.35381,N/A,31808.29
29-Sep-22,3.93506,95.96951,3.38349,-0.04297,-0.01604,31406.29,0.8538,3.94343,N/A,3.38349,N/A,31808.29
30-Sep-22,3.99474,95.63219,3.4187,-0.04678,-0.01325,31406.29,0.8538,4.00295,N/A,3.4187,37810.29,31808.29
03-Oct-22,3.82264,96.62225,3.44827,-0.03058,0.01151,31406.29,0.8538,3.82982,N/A,3.44827,N/A,31808.29
04-Oct-22,3.78049,96.86724,3.45668,-0.03906,0.00667,31406.29,0.8538,3.78509,N/A,3.45668,N/A,31808.29
05-Oct-22,3.92287,96.04793,3.50989,-0.03125,0.01029,31406.29,0.8538,3.93155,N/A,3.50989,N/A,31808.29
06-Oct-22,4.01251,95.53708,3.52374,-0.03516,0.00851,31406.29,0.8538,4.02204,N/A,3.52374,N/A,31808.29
07-Oct-22,4.08216,95.14804,3.52639,-0.03732,0.00438,31406.29,0.8538,4.09147,N/A,3.52639,N/A,31808.29
11-Oct-22,4.13356,94.85938,3.55468,-0.03249,0.00881,31406.29,0.8538,4.14435,N/A,3.55468,N/A,31808.29
12-Oct-22,4.08308,95.1463,3.58316,-0.03906,0.00359,31406.29,0.8538,4.09147,N/A,3.58316,40010.29,31808.29
13-Oct-22,4.1557,94.73827,3.65569,-0.04688,0.0003,31406.29,0.8538,4.16363,N/A,3.65569,40010.29,31808.29
14-Oct-22,4.21797,94.39453,3.63274,-0.03041,0.01257,31406.29,0.8538,4.22888,N/A,3.63274,41810.29,31808.29
17-Oct-22,4.20297,94.48047,3.63963,-0.03786,0.00802,31406.29,0.8538,4.21194,N/A,3.63963,N/A,31808.29
18-Oct-22,4.1726,94.65269,3.64398,-0.03906,0.00658,31406.29,0.8538,4.18052,N/A,3.64398,N/A,31808.29
19-Oct-22,4.31151,93.87894,3.64047,-0.03906,0.00515,31406.29,0.8538,4.32119,N/A,3.64047,N/A,31808.29
20-Oct-22,4.41175,93.32611,3.70233,-0.04492,-0.00004,31406.29,0.8538,4.42144,N/A,3.70233,41410.29,31808.29
21-Oct-22,4.34366,93.70942,3.72519,-0.03516,0.00852,31406.29,0.8538,4.35291,N/A,3.72519,41410.29,31808.29
24-Oct-22,4.3537,93.65605,3.72834,-0.03516,0.00886,31406.29,0.8538,4.36268,N/A,3.72834,N/A,31808.29
25-Oct-22,4.22681,94.36311,3.74763,-0.03516,0.01211,31406.29,0.8538,4.23372,N/A,3.74763,41811.29,31808.29
26-Oct-22,4.14788,94.80639,3.74063,-0.04545,0.00211,31406.29,0.8538,4.15158,N/A,3.74063,N/A,31808.29
27-Oct-22,4.0569,95.31973,3.70277,-0.03906,0.01392,31406.29,0.8538,4.06031,N/A,3.70277,40010.29,31808.29
28-Oct-22,4.16238,94.73274,3.79155,-0.03906,0.00847,31406.29,0.8538,4.16604,N/A,3.79155,40010.29,31808.29
31-Oct-22,4.22178,94.40322,3.80336,-0.02173,0.03455,31406.29,0.8538,4.22888,N/A,3.80336,N/A,31808.29
01-Nov-22,4.22695,94.37645,3.81356,-0.03516,0.01701,31406.29,0.8538,4.2313,N/A,3.81356,N/A,31808.29
02-Nov-22,4.22125,94.41016,3.83523,-0.04147,0.00903,31406.29,0.8538,4.22404,N/A,3.83523,N/A,31808.29
03-Nov-22,4.28829,93.17969,3.79451,-0.02778,0.00981,31808.29,0.8471,4.2948,N/A,3.79451,31406.29,N/A
04-Nov-22,4.28677,93.19531,3.79494,-0.0254,0.00563,31808.29,0.8471,4.29242,N/A,3.79494,31406.29,N/A
07-Nov-22,4.37148,93.58984,3.75325,-0.02132,0.01545,31406.29,0.8538,4.37735,N/A,3.75325,N/A,31808.29
08-Nov-22,4.27498,94.12442,3.77421,-0.03371,0.00226,31406.29,0.8538,4.27739,N/A,3.77421,N/A,31808.29
09-Nov-22,4.26678,94.17188,3.67831,-0.02628,0.00938,31406.29,0.8538,4.27011,N/A,3.67831,N/A,31808.29
10-Nov-22,3.93364,96.0424,3.7318,-0.02344,0.00881,31406.29,0.8538,3.93393,N/A,3.7318,N/A,31808.29
14-Nov-22,3.99166,95.7167,3.79252,-0.01562,0.01385,31406.29,0.8538,3.99341,N/A,3.79252,N/A,31808.29
15-Nov-22,3.92501,96.09414,3.78082,-0.01172,0.01899,31406.29,0.8538,3.92681,N/A,3.78082,N/A,31808.29
16-Nov-22,3.82702,96.65104,3.78841,-0.00179,0.02776,31406.29,0.8538,3.82982,N/A,3.78841,N/A,31808.29
17-Nov-22,3.91384,96.16016,3.76342,0.00093,0.02797,31406.29,0.8538,3.91732,N/A,3.76342,N/A,31808.29
18-Nov-22,3.96269,95.88904,3.79347,0.00997,0.02077,31406.29,0.8538,3.96721,N/A,3.79347,N/A,31808.29
21-Nov-22,3.96338,95.88672,3.72036,-0.00569,0.0124,31406.29,0.8538,3.96483,N/A,3.72036,N/A,31808.29
22-Nov-22,3.91648,96.15237,3.60306,0.00648,0.02253,31406.29,0.8538,3.91969,N/A,3.60306,N/A,N/A
23-Nov-22,3.86926,96.42188,3.55231,-0.0175,-0.00527,31406.29,0.8538,3.86759,N/A,3.55231,N/A,N/A
25-Nov-22,3.85408,96.51172,N/A,0.00564,0.01179,31406.29,0.8538,3.85578,N/A,N/A,N/A,N/A
28-Nov-22,3.8633,96.46095,N/A,0.04826,0.05235,31406.29,0.8538,3.87232,N/A,N/A,N/A,N/A
29-Nov-22,3.89816,96.26562,N/A,0.02636,0.02838,31406.29,0.8538,3.90309,N/A,N/A,N/A,N/A
30-Nov-22,3.82162,96.69922,N/A,0.03305,0.03518,31406.29,0.8538,3.82769,N/A,N/A,N/A,N/A
01-Dec-22,3.65709,97.63672,N/A,0.05005,0.05873,31406.29,0.8538,3.66633,N/A,N/A,N/A,N/A
02-Dec-22,3.65006,97.67969,N/A,0.03965,0.04217,31406.29,0.8538,3.65716,N/A,N/A,N/A,N/A
05-Dec-22,3.76616,97.01953,N/A,0.03319,0.03601,31406.29,0.8538,3.77221,N/A,N/A,N/A,N/A
06-Dec-22,3.69145,97.44531,N/A,0.03207,0.03483,31406.29,0.8538,3.69726,N/A,N/A,N/A,N/A
07-Dec-22,3.5755,98.10938,N/A,0.04244,0.04516,31406.29,0.8538,3.58303,N/A,N/A,N/A,N/A
08-Dec-22,3.67466,97.54297,N/A,0.04968,0.05641,31406.29,0.8538,3.6839,N/A,N/A,N/A,N/A
09-Dec-22,3.72946,97.23438,N/A,0.04792,0.05075,31406.29,0.8538,3.7381,N/A,N/A,N/A,N/A
12-Dec-22,3.77311,96.98828,N/A,0.00194,0.00474,31406.29,0.8538,3.77366,N/A,N/A,N/A,N/A
13-Dec-22,3.6289,97.80859,N/A,0.02181,0.02518,31406.29,0.8538,3.63287,N/A,N/A,N/A,N/A
14-Dec-22,3.64001,97.74609,N/A,0.02602,0.02946,31406.29,0.8538,3.64473,N/A,N/A,N/A,N/A
15-Dec-22,3.6032,97.95703,N/A,0.0235,0.03417,31406.29,0.8538,3.60775,N/A,N/A,N/A,N/A
16-Dec-22,3.61459,97.89453,N/A,-0.01232,-0.00874,31406.29,0.8538,3.61257,N/A,N/A,N/A,N/A
19-Dec-22,3.7096,97.35547,N/A,-0.01775,-0.01427,31406.29,0.8538,3.70665,N/A,N/A,N/A,N/A
20-Dec-22,3.78198,100.54688,4.6303,-0.15534,-0.01508,37809.29,0.887,3.75318,N/A,4.6303,N/A,40010.29
21-Dec-22,3.7725,101.35938,4.62177,-0.13143,-0.01719,40010.29,0.8937,3.7445,N/A,4.62177,37809.29,37811.29
22-Dec-22,3.78115,100.55141,4.64599,-0.16467,-0.02519,37809.29,0.887,3.75079,N/A,4.64599,N/A,40010.29
23-Dec-22,3.8484,100.15234,4.65148,-0.14795,-0.01825,37809.29,0.887,3.82253,N/A,4.65148,N/A,40010.29
27-Dec-22,3.95458,100.26562,4.65912,-0.12202,-0.0212,40010.29,0.8937,3.93258,N/A,4.65912,37809.29,37811.29
28-Dec-22,3.98199,99.36719,4.62713,-0.14313,-0.02511,37809.29,0.887,3.95978,N/A,4.62713,N/A,40010.29
29-Dec-22,3.94168,99.60344,4.57729,-0.12863,-0.01175,37809.29,0.887,3.92113,N/A,4.57729,N/A,40010.29
30-Dec-22,3.95677,100.25185,4.60444,-0.10786,-0.01945,40010.29,0.8937,3.93737,N/A,4.60444,37809.29,N/A
03-Jan-23,3.91012,99.7891,4.61321,-0.12313,-0.01182,37809.29,0.887,3.88979,N/A,4.61321,N/A,40010.29
04-Jan-23,3.8287,100.26797,4.61082,-0.12935,-0.01665,37809.29,0.887,3.80576,N/A,4.61082,N/A,40010.29
05-Jan-23,3.85495,100.11328,4.61709,-0.13158,-0.0245,37809.29,0.887,3.83212,N/A,4.61709,N/A,40010.29
06-Jan-23,3.67068,101.20312,4.6019,-0.10891,-0.00146,37809.29,0.887,3.64856,N/A,4.6019,N/A,40010.29
09-Jan-23,3.6129,101.54713,4.5848,-0.12525,-0.02014,37809.29,0.887,3.58709,N/A,4.5848,N/A,40010.29
10-Jan-23,3.70477,100.99974,4.60124,-0.11826,-0.01853,37809.29,0.887,3.68177,N/A,4.60124,N/A,40010.29
