"Date","SOFR 1 Day Mid Rate","SOFR 1 Month Mid Rate","SOFR 2 Months Mid Rate","SOFR 3 Months Mid Rate","SOFR 4 Months Mid Rate","SOFR 5 Months Mid Rate","SOFR 6 Months Mid Rate","SOFR 9 Months Mid Rate","SOFR 18 Months Mid Rate","SOFR 2 Years Mid Rate","SOFR 3 Years Mid Rate","SOFR 4 Years Mid Rate","SOFR 5 Years Mid Rate","SOFR 6 Years Mid Rate","SOFR 7 Years Mid Rate","SOFR 8 Years Mid Rate","SOFR 9 Years Mid Rate","SOFR 10 Years Mid Rate","SOFR 12 Years Mid Rate","SOFR 15 Years Mid Rate","SOFR 20 Years Mid Rate","SOFR 25 Years Mid Rate","SOFR 30 Years Mid Rate","SOFR 35 Years Mid Rate","SOFR 40 Years Mid Rate","SOFR 50 Years Mid Rate","SOFR 60 Years Mid Rate"
08-Jul-21,0.05,0.05,0.05,0.0501,0.05006,0.05003,0.05047,0.04912,0.08748,0.14434,0.30267,0.46677,0.60253,0.71983,0.81892,0.90068,0.96858,1.02789,1.12267,1.21824,1.3078,1.3388,1.34842,1.33397,1.29021,1.19458,1.15143
09-Jul-21,0.05,0.05,0.05,0.0501,0.05006,0.05003,0.05014,0.05122,0.0957,0.1608,0.33611,0.50848,0.65458,0.77928,0.88453,0.97002,1.04173,1.1037,1.2018,1.29989,1.39176,1.42453,1.43406,1.41896,1.37454,1.27885,1.23568
12-Jul-21,0.05,0.05,0.05,0.0501,0.05006,0.05003,0.05012,0.05149,0.10281,0.16933,0.3432,0.51244,0.65516,0.77953,0.88438,0.97126,1.04313,1.10583,1.20564,1.30607,1.40152,1.4361,1.44741,1.43235,1.38795,1.29229,1.24913
13-Jul-21,0.04609,0.04548,0.04525,0.04646,0.04733,0.04783,0.04827,0.05146,0.11723,0.19917,0.38786,0.56361,0.70766,0.83056,0.93644,1.02281,1.0954,1.15943,1.25761,1.35579,1.44744,1.48134,1.49199,1.4769,1.43247,1.33676,1.29357
14-Jul-21,0.05,0.05,0.05,0.05008,0.05004,0.05,0.04964,0.05439,0.10842,0.18279,0.36361,0.53162,0.66791,0.7863,0.88723,0.97045,1.03994,1.10156,1.20117,1.30034,1.39422,1.43017,1.44288,1.42777,1.38334,1.28763,1.24443
15-Jul-21,0.05,0.05,0.05,0.05009,0.05004,0.04994,0.05002,0.0523,0.10395,0.17884,0.35845,0.51459,0.63735,0.74549,0.83738,0.91445,0.97778,1.03388,1.12802,1.22232,1.31123,1.34451,1.35464,1.33943,1.29493,1.19915,1.15589
16-Jul-21,0.05,0.05,0.05,0.05009,0.05005,0.04996,0.05004,0.05204,0.10612,0.18077,0.36147,0.51972,0.64427,0.75179,0.84323,0.9191,0.98195,1.03764,1.13189,1.22631,1.31628,1.35057,1.36228,1.34714,1.3027,1.20699,1.16379
19-Jul-21,0.05,0.05,0.05,0.05009,0.05005,0.04987,0.04959,0.05467,0.10022,0.15665,0.29436,0.42808,0.53918,0.63683,0.72337,0.79509,0.85568,0.90968,1.00213,1.0966,1.1863,1.22078,1.23329,1.21881,1.17564,1.08001,1.03685
20-Jul-21,0.05,0.05,0.05,0.0501,0.05006,0.04994,0.05,0.05145,0.09047,0.14201,0.275,0.4131,0.52942,0.63908,0.73613,0.81662,0.88523,0.94593,1.04617,1.14658,1.24223,1.28002,1.29455,1.27951,1.23639,1.14081,1.09769
21-Jul-21,0.05,0.05,0.05,0.05009,0.05005,0.05025,0.05151,0.052,0.09853,0.15922,0.31104,0.46422,0.59357,0.70858,0.80983,0.8946,0.96561,1.02748,1.12876,1.22899,1.32445,1.36091,1.37346,1.35843,1.3153,1.2197,1.17657
22-Jul-21,0.05,0.05,0.05,0.05009,0.05005,0.05042,0.05157,0.05132,0.09652,0.15463,0.30368,0.45448,0.58185,0.69719,0.80002,0.88506,0.95703,1.02052,1.12193,1.22288,1.31877,1.35512,1.36759,1.35254,1.3094,1.21378,1.17064
23-Jul-21,0.05,0.05,0.05,0.05009,0.05004,0.05024,0.05108,0.05401,0.10054,0.16016,0.3108,0.462,0.59067,0.7087,0.81252,0.89882,0.97146,1.03567,1.13851,1.24028,1.33731,1.37266,1.38353,1.36844,1.32527,1.22961,1.18644
26-Jul-21,0.02921,0.04454,0.04515,0.04682,0.04762,0.04768,0.04788,0.05336,0.09885,0.15866,0.3122,0.46215,0.58805,0.70486,0.80858,0.89451,0.9668,1.03061,1.13406,1.23707,1.33564,1.37115,1.38279,1.36772,1.32456,1.22892,1.18576
27-Jul-21,0.05,0.05,0.05,0.05009,0.05005,0.04982,0.04995,0.05116,0.09267,0.15054,0.29743,0.44369,0.56602,0.67684,0.77516,0.858,0.92799,0.99009,1.09331,1.19699,1.29637,1.33309,1.34534,1.32971,1.28667,1.19099,1.14781
28-Jul-21,N/A,0.05,0.05,0.05009,0.05005,0.0498,0.04995,0.05114,0.09692,0.16351,0.32794,0.48164,0.60704,0.7197,0.81882,0.90189,0.97269,1.035,1.13737,1.24117,1.34053,1.37708,1.38836,1.37274,1.32971,1.23412,1.19099
29-Jul-21,0.048,0.048,0.0485,0.04896,0.04919,0.05051,0.05081,0.05052,0.09235,0.15603,0.31836,0.47458,0.60439,0.72179,0.82546,0.9119,0.98528,1.05019,1.1549,1.26101,1.36238,1.3996,1.41171,1.39602,1.35286,1.25721,1.21404
30-Jul-21,0.048,0.048,0.04851,0.04898,0.04921,0.0508,0.05086,0.04726,0.0848,0.14411,0.29952,0.45091,0.57783,0.69304,0.79459,0.88,0.95235,1.01626,1.12107,1.22855,1.3319,1.37012,1.38322,1.36754,1.32439,1.22877,1.18562
02-Aug-21,0.048,0.048,0.04852,0.049,0.04923,0.04993,0.04941,0.04765,0.07995,0.1324,0.26961,0.40873,0.52721,0.63757,0.73618,0.82001,0.89083,0.95318,1.05885,1.16967,1.27635,1.3178,1.33228,1.31721,1.27344,1.17781,1.13467
03-Aug-21,0.048,0.048,0.04855,0.04896,0.0478,0.0484,0.04797,0.04675,0.07875,0.13084,0.26402,0.40257,0.5238,0.63323,0.73153,0.81437,0.88479,0.94736,1.05246,1.16207,1.26786,1.30855,1.32228,1.3072,1.26404,1.16841,1.12525
04-Aug-21,0.05,0.05,0.05015,0.04985,0.04859,0.04904,0.0485,0.04689,0.08232,0.14363,0.29046,0.42988,0.54825,0.6548,0.74899,0.82867,0.89653,0.95656,1.05674,1.16083,1.26109,1.29869,1.31058,1.29612,1.25296,1.15733,1.11417
05-Aug-21,0.05,0.05,0.05014,0.04978,0.04844,0.04868,0.04866,0.05006,0.09436,0.16257,0.32353,0.47095,0.59106,0.69773,0.79058,0.86844,0.93446,0.99324,1.08944,1.19076,1.28856,1.32431,1.33559,1.32112,1.27795,1.1823,1.13914
06-Aug-21,0.05,0.05,0.05014,0.04971,0.04838,0.04865,0.04863,0.04973,0.0999,0.17702,0.35389,0.51102,0.64025,0.75388,0.85229,0.93429,1.00321,1.06357,1.15952,1.25937,1.35476,1.38868,1.39874,1.38427,1.3411,1.24543,1.20226
09-Aug-21,0.05,0.05,0.05014,0.04958,0.04826,0.04861,0.0486,0.04964,0.10125,0.18243,0.37013,0.53512,0.66718,0.78051,0.87674,0.9575,1.02458,1.08316,1.17764,1.2754,1.36839,1.40112,1.41059,1.39612,1.35356,1.25789,1.21472
10-Aug-21,0.048,0.048,0.04876,0.04914,0.04932,0.05044,0.05103,0.05391,0.11349,0.19874,0.39126,0.56074,0.69462,0.80712,0.90274,0.9815,1.04714,1.10464,1.19837,1.2946,1.38489,1.41597,1.42393,1.41018,1.36767,1.27204,1.22828
11-Aug-21,0.048,0.048,0.04879,0.04918,0.04933,0.05047,0.05105,0.05301,0.10675,0.18663,0.37525,0.54495,0.6822,0.79647,0.89325,0.97424,1.04209,1.10183,1.19943,1.3008,1.39653,1.43033,1.44101,1.42725,1.38474,1.28911,1.24536
12-Aug-21,0.048,0.048,0.04892,0.04923,0.04938,0.05105,0.05042,0.05109,0.11066,0.19356,0.38696,0.56265,0.70338,0.81905,0.91595,0.99659,1.06348,1.12224,1.2173,1.31608,1.40956,1.44192,1.45116,1.4374,1.3949,1.29927,1.25552
13-Aug-21,0.049,0.049,0.04954,0.04966,0.04975,0.05132,0.05061,0.05128,0.10711,0.18509,0.36659,0.52884,0.65854,0.76712,0.85821,0.93331,0.99716,1.05289,1.14624,1.24458,1.33792,1.36959,1.37939,1.36626,1.32438,1.22875,1.18501
16-Aug-21,0.049,0.049,0.04955,0.04967,0.04981,0.05087,0.05145,0.05455,0.10784,0.17979,0.34539,0.49575,0.61916,0.72547,0.81616,0.89182,0.95562,1.01255,1.10704,1.20779,1.30384,1.33718,1.34865,1.33552,1.29364,1.19802,1.15427
